,label,strang_fact,text
3193,-1.0,,мегафон дерьмо!!!!!!!
3194,-1.0,,билайн вроде подписывает на миллион платных пробных услуг и не отписывает потом
3195,-1.0,,@megafonru Были уверены что если написано интернет по всей России бесплатно - то и Крым тоже входит
3196,1.0,,http://t.co/gvcBDbMltQ МТС возвращается в Узбекистан после двух лет отсутствия
3197,1.0,,Не. Не подлизываюсь. Могу сказать в открытую. Что Билайн в области круче )))))
3198,0.0,,«Мегафон» и «Норникель» переводят средства в гонконгский доллар http://t.co/3PKaQPL2Xa via @Vedomosti
3199,1.0,,Мегафон нормальный такой интернет)) http://t.co/1t59pNCgPG
3200,1.0,,6 услуг «МегаФона» для защиты мобильного счета
3201,1.0,,"Зашла в МТС в ките, такие приветливые и приятные люди там. Помогли, объяснили, спасибо что ли"
3202,-1.0,,RT @sazohuwymiv: http://t.co/QUsaub5JxI Российские спецслужбы следят за всеми абонентами «МТС-Украина»
3203,0.0,,"Олечка, если будет желание и время у нас обеих пересечься где-нить в теплом калужском месте - звони 8-980-712-59-60 - это мой номер, МТС."
3204,-1.0,,"RT @sd0107: А вы знали, что @MegaFonHelp предлагает в рекламе следить за человеком? Интересно про вмешательство в личную жизнь. http://t.co…"
3205,1.0,,МТС запустил LTE в Якутске и Нерюнгри http://t.co/AjHrRZZuZ6
3206,0.0,,"@sd0107 @MegaFonHelp не сможеш следить без согласия абонента, приходит запрос , что ты хочеш следить, разрешить?"
3207,-1.0,,"@megafonru @MegaFonHelp ответьте пожалуйста

Кстати, @megafonuralhelp - не активный акк"
3208,-1.0,,"Время ожидания более 10 минут. @MegaFonHelp??? ""@KeySeeKey: @sd0107  0500 далее 0-0-1-0 там выбирайте тему обращения и золотой ключик Ваш"""
3209,-1.0,,Гребенный Ростелеком выкупил моего провайдера. Все сделано в лучших российских традициях – тобишь нихуя не сделано. Теперь не могу оплатить
3210,-1.0,,"@jj_fond @MegaFonHelp как они докажут, что согласие выразил собственник номера или пользователь?"
3211,-1.0,a few labels,пошаговая инструкция перехода с мегафона на мтс http://t.co/5ohIOR9jVV #с #пошаговая
3212,0.0,,"@sd0107 @MegaFonHelp ну также можно в интернет банк зайти по такой логике, жена в ванной, а ты раз зашел) там тоже какие то подтверждения"
3213,1.0,,Слава Билайну!)
3214,1.0,,у нас всё гавно кроме билайн здравствуй Дмитрий
3215,-1.0,,@megafonru Лучше бы 4G в Крыму сделали
3216,1.0,,"Меня поздравляет только Мегафон и вот, Летуальне забыл!)))"
3217,1.0,,"Вот бы и мне, как в рекламе Билайна, идти спокойно по полянке и наткнуться на смартфон"
3218,-1.0,a few labels,@sd0107 у билайна такая же петрушка - а потом симка с небольшим минусом полежит месяц и её аннулируют @MegaFonHelp
3219,-1.0,a few labels,"Мне объяснили, что блокирует БиЛайн, а на Ростелеком видно."
3220,-1.0,,"@s_islamov @MegaFonHelp раньше 3 месяца. Ну ладно, что даже 45 стало. Но предупредить меня можно было бы с помощью СМС? Так делают конченые"
3221,-1.0,,"Год назад с Мегафоном что-то подобное было. Правда совсем не упал, но тормозил жутко."
3222,1.0,,"МТС сообщила о заключении мирового соглашения с властями Узбекистана, которое должно положить конец начавшемуся между ними в 2012 г. конфли"
3223,-1.0,,"@ru_mts ну и что вам их задавать, если вы не отвечаете))) вот и ругаюсь на контактный центр, ибо это единственный доступ нормальный к вам)"
3224,0.0,,"Но тебя не вернуть все равно
Да и как то уже будет сто пудово не то
Надо забыть эти цифры билайна
Но перед этим услышать твой голос мне надо"
3225,0.0,,"Портал SMOTRIEGE.RU, специально созданный ОАО ""Ростелеком"" по инициативе Рособрнадзора, для просмотра в режиме реального времени интернет-т"
3226,0.0,,@OliaKovalenko у меня Мтс с:
3227,0.0,,МТСники #команда #мтс #украина #симферополь http://t.co/pBCRLmevps
3228,-1.0,,"RT @sd0107: Пообщался с мегафоновским Андреем, он рассказал: 45 дн не тратил деньги, то они стали списывать по 3 руб/день. А предупредить, …"
3229,0.0,,"@Mironenko_M Да,у меня симка в iPad от мегафона)"
3230,1.0,,"Решил перейти на Мегафон, пользуясь услугой переноса номера. Имеются в друзьях пользователи мегафона? Как связь работает? Жалобы есть?"
3231,1.0,,Вымпелком помог акционеру погасить кредит http://t.co/CBJHyMofAC
3232,0.0,,руководство ростелеком г обнинск http://t.co/2125PkTnE2 #обнинск #ростелеком
3233,-1.0,,а ждать пароль с почтой две недели? а брать отгулы для Ростелекома не долго разве? ((
3234,1.0,,RT @lenya_semikov: Над Псковом прогремел «МегаФон»
3235,-1.0,,"«Ростелеком» признал, что блокировал «Вконтакте» по ошибке.Такие люди после девятого класса в ПТУ уходят, а они интернет продают."
3236,0.0,,Google собирается создать собственный новый фотосервис #Apple #Мегафон
3237,0.0,,https://t.co/Fghgse4PiH для модема мегафон e160 g https://t.co/WeiIMqXGrC
3238,0.0,,"Мне нравится ""Фиксики. 27-я серия - ""Гирлянда"" [0+]"" на канале ""Детский"" #Интерактивное ТВ, #Ростелеком"
3239,0.0,,Образец доверенности в мтс http://t.co/mEfD8XglDA
3240,0.0,,@Anticovek и мтс
3241,,label is None,RT @kiska905: мужчина познакомтся с мужчиной http://t.co/gAfcbAEXLc
3242,0.0,,Как брать на мтс обещанный платёж http://t.co/OPXE1TLAzZ
3243,1.0,,А вы видели новые телефоны скайлинк? А я вчера видел :-Р #RT
3244,0.0,,Как удалить приложения мтс на android http://t.co/cfaaAnRj6N
3245,0.0,,http://t.co/LuqvWNHwpk билайн справочник мобильных номеров
3246,1.0,,RT @franenun82: Смартфон MegaFon Optima стал еще доступнее
3247,-1.0,,"RT @Carkasm: Вы еще не воспользовались нашей новой услугой, а мы уже сняли с вас деньги. МТС: на шаг впереди!"
3248,1.0,,"Теперь все владельцы карт «МТС Деньги», участвующие в программе МТС Бонус, могут обменять накопленные баллы на вознаграждения в новом разде"
3249,-1.0,,Водный интерактив против СПАМа от Билайн
3250,0.0,,"#RT ВНИМАНИЕ! ОПРОС!Друзья!Для тех,у кого РОСТЕЛЕКОМ! … … … …"
3251,0.0,,"#RT ВНИМАНИЕ! ОПРОС! Друзья! Для тех, у кого РОСТЕЛЕКОМ! … … … … … …"
3252,0.0,,@megafonru станица Кумылженская Волгоградской области
3253,0.0,,http://t.co/G6Tiy306Ix СКАЧАТЬ БАЗУ ДАННЫХ ТЕЛЕ2 ТОРРЕНТ
3254,1.0,,«ВымпелКом» усиливает продажи
3255,0.0,,"@yursapa, готовы проверить работу сети. Для этого просим отправить нам следующие данные: http://t.co/ETLqGM3mUP. ^АВ #МТС"
3256,1.0,,"#антиспам у @Beeline_RUS работает! Звонили спамеры, извинялись. Посмотрим как дальше будет со спамом. http://t.co/JAp75Pg23k"
3257,-1.0,,Утро недоброе!  Кирдык #Мегафону
3258,0.0,,@ru_mts отправил в DM
3259,1.0,,Ура ура! Теперь дома на Первомайских у меня есть моб.интернет. Спасибо команде @Alexey_Bendz @_Beeline_kz за подарок :)
3260,0.0,,инструкция для настройки модема ростелеком starnet ar800 http://t.co/IInUSiYLUD #для #starnet
3261,-1.0,,"#Билайн а зачем убрали автоопределения номера при оплате? На планшете закончился инет, раньше выходила… http://t.co/E3qOdzQZUV"
3262,0.0,,"Мой ответ на вопрос ""Как отключить услугу хайвей на билайн?""  http://t.co/rH5BVGOioV"
3263,-1.0,,"@megafonru невозможно понять , какой период работает новый 1Гб, до конца месяца или весь месяц, Неужели трудно по завершению лимита просто."
3264,0.0,,"Даю:ipod touch 4 8gb +доплата,договоримся(есть мегафон логин когда включается пишит что температура батареи низкая .. http://t.co/vAB8qtSh4F"
3265,-1.0,,Гребанный интернет! Мегафон убогий!
3266,0.0,,Скорость моего интернет соединения у провайдера Beeline RU - http://t.co/Pz0JxuEhc9 #beeline_rus
3267,-1.0,,"@megafonru вы прекрасно знаете цивилизованные нормы дохода провайдеров в мире,  кончайте грабить население, своими уловками типа роум и Гб."
3268,-1.0,,"Ростелеком незаконно ограничил доступ к социальной сети ""Макспарк"" http://t.co/bZOwUMLm8U #Ростелеком #Россия #цензура"
3269,1.0,,Вот это поворот) неожиданно словилось #lte #megafon @ где то в роще http://t.co/UMG3ecyzZj
3270,-1.0,,"RT @AlchevskC: ДАЙТЕ ХОТЬ ОДИН НОМЕР ТАКСИ КИЕВСТАРА! ПОЖАЛУЙСТА! /  / ХАОС КАКОЙ ТО БЛЯТЬ, Я  В ШОКЕ С ЭТОГО МТС!"
3271,0.0,,"@valent273, Вам отказали в переносе городского номера?Они не переносятся. То есть, при переходе останется только федеральный номер. ^АВ #МТС"
3272,1.0,,Билайн жжет :-))) http://t.co/ELIlEGCAdD
3273,1.0,,"""Ростелеком"" обеспечил ВГТРК услугой защиты от DDoS-атак http://t.co/m8eQOFAZlu"
3274,,label is None,Психанул и запустил мтс роутер
3275,1.0,,«МегаФон» более чем в два раза снижает стоимость пакета «Интернет S» http://t.co/rSDRI7IE8W
3276,0.0,,#RT ДРУЗЬЯ!!!! У КОГО ЕСТЬ ЗНАКОМЫЕ В ТЕЛЕ2???
3277,0.0,,http://t.co/N0DeepxB44 база данных телефоны мтс
3278,-1.0,,"МТС 
СУКА
ТЫ МЕДЛЕННАЯ
ОТКРОЙ МНЕ ИНСТАГРАМ БЛЯТЬ"
3279,0.0,,"@SPotresov нет, просто приложение с логином от домашнего билайн тв"
3280,-1.0,,Уже второй день с перебоями работает интернет от @Beeline_RUS. Сколько можно?? Страшный сон фрилансера.
3281,1.0,,Купоны MTC. Бесплатные промокоды на скидку в Шоп МТС Ру на 2014 год http://t.co/rRGNlnd89Y
3282,1.0,,RT @gitshopru: Купоны MTC. Бесплатные промокоды на скидку в Шоп МТС Ру на 2014 год http://t.co/rRGNlnd89Y
3283,0.0,,мтс 970 инструкция http://t.co/SWdUsTcZzk Телефон
3284,-1.0,,"вот за что я не люблю #beeline это за то что интернет у них оплачивается на 30 дней, в итоге после месяцев с 31 днем, дата оплаты сдвигается"
3285,0.0,,"теперь я не буду говорить ""слуушай, а у тебя велком или мтс? мне позвонить надо. с:"""
3286,0.0,a few labels,"у меня кстати билайн и мтс, поэтому меня вообще волнуют преимущества мегафона перед этими двумя операторами: роуминг, бонусы и т.п."
3287,-1.0,,"@Beeline_RUS Здравствуйте! Ну сим-карту мне продавали в главном офисе в Барнауле, обещали 4g. Вот и пытаюсь поймать его, не получается."
3288,1.0,,«МегаФон» более чем в два раза снижает стоимость пакета «Интернет S»
3289,0.0,,"На корпоративе #Tele2 закрыл зону с граффити. У кого что болит, то и рисуют) #этоОсипов #этонорма… http://t.co/9yQXenC9Cd"
3290,0.0,,Мир связи МТС №7 (июль 2014) PDF + Online
3291,0.0,,конфигурации мтс http://t.co/1QlWR9fHZu Настройки
3292,0.0,,"@Dep_RogerioCar, будем признательны, если отправите информацию о качестве связи в соответствии с примером: http://t.co/ETLqGM3mUP. ^НМ #МТС"
3293,-1.0,,@megafonru  Пинг больше 100 это уже плохо!
3294,0.0,,"@gravisus Андрей, могли бы указать Ваш логин? Мы проведем проверку. #билайн"
3295,1.0,,RT @hufasaxepop: МТС возвращается в Узбекистан после двух лет отсутствия
3296,0.0,,МТС «открывает» мобильные библиотеки в Омске и Белокурихе.Инновационный проект «Мобильная библиотека» будет запущен на площадке книжного фе
3297,-1.0,,"Вы, @MegaFon_SZ, чем думаете, когда такое делаете? Судя по всему, те же самым местом, что и госдума."
3298,0.0,,"@Axell44 @Yota_Russia @megafonru Мы работаем на объединенной сети. Но, при этом, 4G будет работать только там, где есть наше покрытие."
3299,-1.0,,"Здравствуйте, @MegaFon_SZ_Help !Больше нет мОчи терпеть!Сделайте что-нибудь уже, а?! 
Карелия,Питкярантский р-н,Ууксу http://t.co/NII3mBuALW"
3300,1.0,,"Я преисполнен великой любовью к работникам мтса, что бесплатно обеспечили меня интернетом *_*"
3301,1.0,,Качество связи в местах отдыха вологжан улучшилось. Вологда – Tele2 сообщает о проведенных работах по расширению зоны покрытия и развитию с
3302,0.0,a few labels,МТС vs Beeline на одном примере http://t.co/f4vYxd6xdn #beeline #МТС
3303,0.0,,https://t.co/uvC3MHpRBB usb модема mts е1550 https://t.co/PyZHMu7PXE
3304,-1.0,,"МТС отключен, я на life"
3305,1.0,,«Билайн» делает мобильный видеоконтент еще доступней http://t.co/BNWQavLp2Y
3306,0.0,,"вот я лалище, вспомнила , где можно пополнить мегафон. ест-но в веб-мани, в системе которой я до сих пор не могу разобраться(( сукаааа"
3307,-1.0,,@megafonru нестабильное качество связи
3308,0.0,,скачать программу билайн модем http://t.co/qipiPHPa8t Бесплатно
3309,-1.0,,"RT @pynipylilor: http://t.co/7XM1U2cSXr Старые тарифы ""Мегафона"" подорожают для москвичей на 20%"
3310,0.0,,а почему тебе в планшет именно мтс? остальные никак?
3311,-1.0,,"@ru_mts почему у меня после перехода на Smart+ продолжают снимать по 2р за ""звони бесплатно""? При попытке отключить,пишет не подключена"
3312,0.0,,"@gemmedwards , у Вас есть замечания по качеству связи? Вы отправляли нам информацию, запрошенную ранее? ^АВ #МТС"
3313,0.0,,#Хабаровск : М 40 познакомлюсь Д до 45 для встреч мтс 3130263 #флирт #познакомиться
3314,-1.0,,"@ru_mts огромные замечания 
Где моя ""максимальная скорость""?"
3315,0.0,,инструкция по установке модема мегафон к планшету http://t.co/jPae9dELcX #инструкция #планшету
3316,-1.0,,@Oh_Nastya мдааа. Вот тебе и МТС((
3317,0.0,,"МТС подала третий иск против ""Евросети"" http://t.co/PzPeNlgZbC"
3318,0.0,,"«Билайн» ТВ представляет специальную подписку «AMEDIA Premium HD»

ОАО «ВымпелКом» (бренд «Билайн») открывает... http://t.co/18YGWh3r7r"
3319,0.0,,"RT @capitalsby1: 7 августа - г.Кобрин, кафе ""Веранда"" 20:00. ""КЭПИТАЛЗ"" с самой хитовой программой. Справка: 3-730-730 (мтс) http://t.co/N8…"
3320,-1.0,,"В интернете нельзя говорить не подтвержденную информацию без доказательства, ок. Ростелеком говно, доказательство: http://t.co/qpD5nSczRc"
3321,-1.0,,"МТС подкючили какую-то ""конференц-связь"" тупо чтоб снимать лавэ на нац.гвардию)"
3322,1.0,,"Лучшая деловая репутация &amp;#8211; у МТС, Газпрома и Внешторгбанка"
3323,-1.0,,"Скорость отличная, но лично у меня много претензий по качеству связи Мегафона."
3324,1.0,,"#МТС #Антрацит: налетай, заработало!"
3325,1.0,,«Ростелеком» подключил 100 тысяч корпоративных клиентов в Сибири. «Ростелеком» подключил 100 тысяч бизнес-клиентов к услуге Интернет на тер
3326,0.0,,"@too_much_rain, уточните, пожалуйста, Ваш номер. Постараемся помочь. ^АВ #МТС"
3327,0.0,,"@thevoan, пока в Крыму для подключения доступен только тарифный план ""Супер МТС"", описание аналогично как для Краснодарского края. ^АВ #МТС"
3328,-1.0,,"Лол было минус 85.35
А сейчас минус 84.99
Мегафон- это магия"
3329,-1.0,a few labels,"@ArinaWow их 3G летает у меня, а не мегафоне 4G даже говном был. И плачу меньше. А на МТС деньги всегда со счета пропадали. Так что, билайн"
3330,-1.0,,"@Beeline_RUS дорогой Билайн, это что за бред? Только скидка подключена и тут же отключена?? Глюк или что?? http://t.co/6z7uiJx8tf"
3331,-1.0,,"@Beeline_RUS Добрый день нету интернета, даже в лич.каб.зайти нельзя. Что такое?? #курск"
3332,0.0,,RT @Elli1709: Настройки ммс билайн iphone http://t.co/PUsmLowinV
3333,0.0,,Как должна была выглядеть реклама - Tele2: http://t.co/dj7ef9GVLp на @YouTube
3334,-1.0,,"@MegaFon_SZ_Help купите уже себе нормальные компьютеры с лицензионным ПО, чтобы не было этой ерунды @sd0107"
3335,0.0,,"#Крым Киевстар прекратит свою работу в Крыму,вывески уже снимают,сотрудников обучают пришельцы из рос Билайна"
3336,1.0,,"@megafonru да, вчера в Абонентской Службе отключили спам-подписку, что-то еще сделали и все заработала.  Спасибо им за это! Спам одолевает"
3337,1.0,,Сотый раз спасибо мегафону за хороший интернет в метро
3338,0.0,,"@Tolmachevaaa, для проверки работы Интернет-услуг нам понадобятся данные по примеру: http://t.co/ETLqGM3mUP. ^АВ #МТС"
3339,-1.0,,"Если у вас не работает Ростелеком интернет, то проще найти решение проблемы в интернете, чем звонить в тех. поддержку"
3340,-1.0,,Я бля МТСу спокойно жить не дам
3341,1.0,,"@tvrain было бы о чем переживать,уже в полном ходу у нас российский мтс;)."
3342,1.0,,"@ru_mts Спасибо, все восстановилось."
3343,-1.0,,@Dima_Erykalov @Hockey_Bird её разбавят сраным мегафоном на рукавах
3344,0.0,,@RezvayaKozochka Напишите о сложившейся ситуации нашим коллегам @MegaFonDV_Help
3345,0.0,,Крупные компании пока не планируют мигрировать с платформы Microsoft Windows XP #Apple #Мегафон
3346,0.0,,"@DanilaThomas, есть возможность отправить SIM почтой России, срок доставки от 3 до 10 дней. ^АВ #МТС"
3347,0.0,,Ротенберг станет акционером «Ростелекома»
3348,0.0,,скачать оперу мини от мтс http://t.co/hczjiupUoH
3349,-1.0,,"@EvaDarik =&gt;пожалуйста, извинения, за эту неприятную ситуацию.  Мы направим Вам SMS, как только завершим работы. #билайн"
3350,0.0,,Настройка модема мтс на планшете http://t.co/wTSCsyxMZh
3351,0.0,,"Дер мегафон. За пределами домашнего региона 9,9 руб за мегабайт."
3352,-1.0,,"Изначально мы договорились с мегафоном , а тут чехорда с законом о бесплатных входящих началась у него внутри бардак полный и он отказался."
3353,-1.0,,"Beeline и Ucell предупредили о проблемах со связью в день начала экзаменов в Узбекистане
http://t.co/BfmBviPmtK"
3354,1.0,,"Теперь у меня на даче есть пристойный интернет! 
Ибо Билайн, да."
3355,0.0,,RT @ht_mail_ru: «МегаФон» отказывается от долларов США http://t.co/fjwung9HdE
3356,-1.0,,"#новости Beeline и Ucell предупредили о проблемах со связью в день начала экзаменов в Узбекистане: Вчера, авгу... http://t.co/p1jU7fWkH3"
3357,-1.0,,"#runews Beeline и Ucell предупредили о проблемах со связью в день начала экзаменов в Узбекистане: Вчера, авгус... http://t.co/iL7pKKLxTr"
3358,-1.0,,Ну что потянет интернет от Мегафона какую-нить сопку в дали от столицы? Пока глушняк #Е5
3359,-1.0,,"#мтс пишет, что отправленная СМС доставлена, но адресат с нулевым балансом ее не получил! Будьте внимательны."
3360,1.0,,"@MegaFonKomiPR очень лаконичная и интеллигентная подача, задумка ясна - рассчитано на думающих и читающих людей. Мне понравилось."
3361,1.0,,"как же мне нравится реклама ""билайн""( про интернет на все устройства) 
-А мне интернет! 
-всем интернет."
3362,1.0,,RT @megafonru: Главная площадь Орла готовится ко Дню города. Старый город живет на сверхскоростях #megafon http://t.co/P8hAhZuyiA
3363,0.0,,#Хабаровск : М ч познакомлюсь девушкой 30 лет мтс 89143125639
3364,-1.0,,расскажи потом о впечатлениях... ) я тоже над покупкой такой штуки думала.. а то мтс - это жестоко)
3365,0.0,,«МегаФон» присвоил своей базовой станции имя двукратной олимпийской чемпионки Анны Богалий
3366,1.0,,"#Луганск частный сектор между гор.ОР и маг.Донбасс: МТС ловит периодически, смс доходят. Телефон на 58 работает. Света нет, вода и газ есть"
3367,-1.0,,"Так как я работаю в Билайн, позвольте, прокомментирую. Очень неприятная ситуация, учитывая то, что произошла ошибка при заполнении договора."
3368,0.0,,Настройки интернет ростелеком нижний новгород http://t.co/lnFBWSzfkP
3369,1.0,,RT @lasletarkeytai: Смартфон MegaFon Optima стал еще доступнее
3370,1.0,,ВымпелКом объявил о старте строительства  крупнейшего в России Центр поддержки клиентов
3371,1.0,,"RT @tweewhores: Люблю МТС
Трафика 0,а могу сидеть в вк и тви 
И фотки кидать иногда"
3372,-1.0,,"@kartofeel че-то у Мегафона, вроде, нету :("
3373,0.0,,МегаФон в «Твоем формате»
3374,0.0,,цифрового телевидения билайн http://t.co/sCqwTNlFWe Настройка
3375,0.0,,Теперь МТС! http://t.co/gOYDiIOIIk
3376,0.0,,https://t.co/jQfdKRA2jZ usb модема mts е1550 https://t.co/pbmpxdj0yx
3377,,label is None,"RT @Borisich_glass: По Украине самый популярный оператор КиевСтар, но на Донбассе, по крайней мере, у ополченцев, МТС."
3378,0.0,,@Fin_bell Киевстар принадлежит билайну. Он же вымпелком
3379,-1.0,,"#Донецк Снаряд залетел на подстанцию, которая питает Петровку, Текстильщик, Широкий.МТС лежит, Электричества там, вероятно, долго не будет."
3380,0.0,,"@Borisich_glass на востоке МТС, а на западе Киевстар"
3381,0.0,,@Beeline_RUS уже все наладилось. Более менее
3382,0.0,,Ещё немного честной лиги и теле2 #честнаялига#теле2 #tele2 #job http://t.co/PomdaFlHbZ
3383,,label is None,"@CoughSyrupJ ""Ты, можно сказать, взяла мегафон и прокричала об этом на всю улицу, прикрывая меня ширмой."""
3384,-1.0,,RT @restset_inver19: ОАО «Мобильные Телесистемы» не смогло договориться с американской корпорацией Apple о прямом контракте на закупку смар…
3385,0.0,,"@Arinalinad Пожалуйста, дайте нам знать, если понадобится наша помощь. #билайн"
3386,-1.0,,"@achgere Здравствуйте! Напишите, пожалуйста,  почему решили нас покинуть? #билайн"
3387,1.0,,МТС возвращается в Узбекистан после двух лет отсутствия. Компании удалось вернуть изъятое у нее оборудование и частоты
3388,-1.0,,@Beeline_RUS сложно и нет желания
3389,1.0,,«Ростелеком» подключил 100 тысяч корпоративных клиентов в Сибири.«Ростелеком» подключил 100 тысяч бизнес-клиентов к услуге Интернет на терр
3390,0.0,,"@NothingLikeUs22 да модем "" Билайн"""
3391,-1.0,,"И продолжаю убеждаться сейчас, когда, закончив очередной твит, я, как идиот, направляю телефон к небу, потому что так Мегафон ловит лучше"
3392,-1.0,,"RT @vokabipoqux: http://t.co/Sr1ScPVSfu На севере столицы произошел сбой связи в сети ""Вымпелком"""
3393,0.0,,"RT @kolydka: Мегафон сообщил, что полностью вывел свои валютные резервы 
- из евро - и долларов и перевел их в рубли - и гонконгские доллар…"
3394,0.0,,настройка дир 615 к билайну http://t.co/UuCTVTSQU8
3395,-1.0,,Сумасшедший Билайн. http://t.co/ZgN0OjykIO
3396,1.0,,Чорт. Хочу в билайне поработать
3397,-1.0,,"С сегодняшнего дня абоненты МТС, которые вынуждены временно покидать свои дома в восточных регионах Украины и Крыму, и нуждаются в пом..."
3398,-1.0,,@Oblivion_LLFD @MyFavoriteObli Что за хуйня? Я ещё в интеренете? Может в билайне третье с 6 начинается или блять что?
3399,-1.0,,"У меня Ростелеком провайдер, вчера вечером с трудом выходила хоть куда-то. Еле-еле грузились страницы, а потом и вовсе всё замерло."
3400,1.0,,"Думаю, нужно будет купиь себе вторую симку. Мегафоновскую."
3401,-1.0,,"RT @advakhova: Где.вай фай.сука.
Почему Билайн ""Е"""
3402,1.0,,Нормально так у меня в #щербинка на станции летает #LTE megafon @ Ж/д станция Щербинка http://t.co/sYz5ZOgjMP
3403,0.0,,"МТС объединяет школьников, учителей и родителей на едином портале. &amp;nbsp;Один из &amp;nbsp;самых популярных операторов России объявил о создани"
3404,0.0,a few labels,RT @palnom6: Теперь в список просмотренных мною сериалов можно добавить рекламу Билайн со Светлаковым и МТС с Нагиевым)
3405,-1.0,,"А вот, кажется, и блокировки пошли:А ""пора-валить"" давно забанили в России? У меня нижегородский Ростелеком и вместо страницы с комментами"
3406,0.0,,RT @ElviraPVK: Драйвера для мтс коннект скачать http://t.co/T3f2wznMbw
3407,0.0,,пошаговая инструкция распечатки звонков билайн http://t.co/n0fLZR1gF5 #распечатки
3408,1.0,a few labels,"Как МТС, ""Билайн"" и ""Мегафон"" защищают от мобильных мошенников. СЕКРЕТЫ"
3409,-1.0,,"билайн ты надоел :( у меня экзамен завтра, сжалься, а. #RT"
3410,1.0,,"Билайн обожаю тебя!!!!
У меня премиум в до завтра!!"
3411,0.0,,RT @tiprepist: #Скачать игру лего звездные войны на мтс 970 http://t.co/lMJeB3ncZR
3412,-1.0,,#RT Весь день нет сети!!! Ужас МТС меня подводит!! Иду завтра менять симку!
3413,-1.0,,@artroman Ты почему билайну изменил?)
3414,0.0,,"Tele2 отчиталась о проделанной работе социальной направленности. Москва – Tele2 Россия, альтернативный оператор мобильной связи, выпустил п"
3415,-1.0,,Все против меня(( завтра опять поеду в билайн из-за этого интернета
3416,-1.0,a few labels,@birth_and_death Если на МТС положу деньги. Теле 2 в Москве нет
3417,1.0,,"Искренне благодарим Уруй Айаала от лица всей нашей медиагруппы и дружественного ОАО ""Ростелеком"" за… http://t.co/eYwBnbN383"
3418,,label is None,"Руководство компании МТС боится сказать Николаю Валуеву, что он больше не будет сниматься в их рекламе."
3419,1.0,,"В Крыму мобильная украинская связь (киевстар, лайф, мтс) работает хорошо. Не верьте вбросам РФ СМИ. Я была в Крыму 2 недели ,все ок."
3420,0.0,,Как подключить модем скайлинк https://t.co/nfssMYr7bv
3421,0.0,,RT @hunter_jonson: Настройки подключения модема мтс http://t.co/to4qgurUEe
3422,0.0,,инструкция смартфон мтс 970 http://t.co/L4KIzCyxcF #инструкция
3423,0.0,,"Друзья, а у вас на МТС 3G в Красной Поляне как работает?"
3424,0.0,,Друзья! У кого есть ненужный номер МТС - погонять на месяц? Одолжите?
3425,-1.0,,Чот сеть билайна тупит
3426,-1.0,,Во вторник из Крыма пропадет МТС
3427,1.0,,Ростелеком задействовал в Ереване цепь со скоростью в 40 Гб/с
3428,0.0,,"@eugenty Проверьте, пожалуйста, @MegaFon_SZ_Help"
3429,0.0,,база мтс беларусь http://t.co/K8sAwZE90v
3430,-1.0,,@MegaFon_Kavkaz вот ваша хваленная скорость. http://t.co/SRUiP418Fb
3431,-1.0,a few labels,"@megafonru @verlonimusic уходил в билайн, предложили остаться, обещали скидку20%, остался, скидок нет,НАДУРИЛ МЕГАФОН?А ведь старый клиент!"
3432,0.0,,Бесплановый билаин
3433,0.0,,Инструкция по подключению интернета ростелеком http://t.co/qRCez83N92
3434,0.0,,Yota спасла «МегаФон» от стагнации
3435,0.0,,«ГАЗ» выиграл тендер  «Ростелекома».Более трехсот автомобилей поставил Горьковский автомобильный завод «Группы ГАЗ» российской телекоммуник
3436,0.0,,"Вчера вкурил гигантское количество манов по работе с клиентами и с системами МТСа, целый вагон вещей, которые нужно знать."
3437,1.0,,Подарки за пополнение счета МТС в терминалах «Банк24 Национальный кредит»
3438,0.0,,Tele2 переходит на новую макрорегиональную структуру.Tele2 объявляет об изменении своей макрорегиональной структуры в рамках интеграции сот
3439,-1.0,,"да оно последние несколько дней на мтс криво открывается - иногда нормально, а иногда отпадает"
3440,0.0,,RT @goecudethe: «Ростелеком» смог отсрочить оказание универсальных услуг только до июля
3441,-1.0,,Кто знает что с этим ёбилайном ? почему связь не работает ? (
3442,-1.0,,"Пришло смс, подумала, что кому-то нужна, а нет, МТС предупредил, что деньги на телефоне заканчиваются."
3443,1.0,,Tele2 открыла седьмой салон связи в формате супермаркета в Вологодской области
3444,0.0,,Модем мтс инструкция http://t.co/grgMGuibut
3445,0.0,,"http://t.co/NmbIlehncl ""Мегафон"" конвертировал около 40% своих депозитов, хранившихся в долларах США и евро, в гонконгские д"
3446,-1.0,,Мегафон повысил цены на старые тарифы на 20 %
3447,-1.0,,@Beeline_RUS сам. Вы своей вины не видите вот поэтому от вас и уходят вип клиенты и замете без сохранения номера потому что вы просрали базы
3448,-1.0,,Когда ВЫ @ru_mts перестанете рассылать ЕБАНЫЙ спам по смс?
3449,0.0,,"RT @vadim_dergachev: Буду благодарен тому, кто пополнит счет моего телефона. 8-926-153-07-01 (Мегафон)."
3450,0.0,,https://t.co/Ep8ImZAw1r Как узнать услуги мегафон
3451,0.0,,"@SylarMG, с тарифным планом можно ознакомиться здесь: http://t.co/cHOxVnHvOA. ^ДП #МТС"
3452,0.0,,@ru_mts обязательно.
3453,1.0,,Самому скоростному оператору самый бодрый ведущий!) Площадка #МегаФон #Чувашия #МегаАренна @ Площадь… http://t.co/yWxn1Zi5Aw
