,label,strang_fact,text
2536,0.0,,Перечень документов на ипотечный кредит сбербанк рф http://t.co/jaC9pu35Ni
2537,0.0,,Кредит сбер банк новороссийск http://t.co/uvLR44m7c2
2538,,label is None,Банк москвы взять кредит http://t.co/buNcvxsgV8
2539,,label is None,"Да там какая-то неопределенность была с доступом. Сбербанк и еще какой-то софт ругались, что мол рут-доступ, но у меня его не было."
2540,0.0,,Платить ли досрочно кредит газпромбанку http://t.co/Ljcw07bHXN
2541,0.0,,http://t.co/AemPysYJwb со скольки лет дают кредит в альфа банке
2542,0.0,,Августовские санкции к российским госбанкам не должны отразиться на их клиентах. Хотя Сбербанк с сожалением воспринимает факт введения санк
2543,0.0,,Автокредит у зао райффайзенбанк http://t.co/ur6sztnQt4
2544,1.0,,Удачно сходили на экскурсию в Россельхозбанк
2545,-1.0,a few labels,Под новые санкции ЕС попадают Сбербанк ВТБ Газпромбанк Внешэкономбанк Россельхозбанк
2546,0.0,,Как погасить кредит через терминал втб 24 http://t.co/9expMDCG0O
2547,0.0,,Авто в кредит россельхозбанк http://t.co/XDFbI8o1jM
2548,0.0,,Как взять кредит на авто в спб сбербанк http://t.co/CdD8azWTqu
2549,0.0,,Заявление анкета на получение кредитного продукта сбербанк заполнить http://t.co/Qv0n4IL4nY
2550,0.0,,Взять кредит в ао сбербанк в павлодаре http://t.co/XsFPI4dxqt
2551,,label is None,Шляхи вдосконалення кредитнои дояльносто пат райффайзен банк аваль http://t.co/0soHP29LxK
2552,0.0,,Кредитные карты сбербанк новости http://t.co/nHzgmeaL1j
2553,0.0,,Кредит в россельхозбанке 2014 http://t.co/TDXS0tGX01
2554,,label is None,Потребительский кредит банк москвы ростов на дону http://t.co/ZESA8yt9Lw
2555,0.0,,Кредит на квартиру от сбер банк http://t.co/bwa97hudpB
2556,0.0,,Взять кредит онлайн быстро сбербанк http://t.co/vAtCptiAy8
2557,0.0,,Кредит в втб 24 на 300 тыс http://t.co/cpj2uyxLga
2558,0.0,,http://t.co/LTjgfmwpXF Сбербанк выступил генеральным партнером хакатона мобильных финансовых&amp;#8230;
2559,0.0,,Потребительские кредиты втб 24 в г туле http://t.co/HDhXJ3QoR8
2560,0.0,,Условия кредита в альфа банке http://t.co/MfgUxsh9TR
2561,0.0,,Банк уралсиб саратов кредит калькулятор http://t.co/Ngu3bZA6Gi
2562,0.0,,Кредит на покупку земельного участка в россельхозбанке http://t.co/hzhxXEzs3K
2563,0.0,,Получение автокредита сбербанк краснодар http://t.co/t4LWFyoe8e
2564,0.0,,Как оформить кредит под залог автомобиля сбербанк http://t.co/gdultHIJzY
2565,0.0,,Как перекредитоваться в альфа банке http://t.co/u3wLBdNg0A
2566,0.0,,Поручительство по кредитам оао россельхозбанк http://t.co/PPkwhxkPSD
2567,0.0,,Кредит под залог недвижимости в альфа банке http://t.co/Ys2QaeEY4j
2568,0.0,,Центр ипотечного кредитования сбербанк преображенская http://t.co/BwHIIE3qTN
2569,0.0,,"ВТБ, «Банк Москвы», «Рос... http://t.co/CPx8W0EszH"
2570,1.0,a few labels,"RT @ligrtspywn: ЦБ РФ поддержит попавшие под санкции ВТБ, РСХБ и Банк Москвы"
2571,-1.0,a few labels,"ВТБ, «Банк Москвы», «Россельхозбанк» попали под санкции США"
2572,0.0,,http://t.co/K1hn02L3DE сбербанк кредит на неотложные нужды
2573,-1.0,a few labels,Я.Новости | Финансы: Сбербанк и ВТБ попали под санкции ЕС http://t.co/telEdNZvgN
2574,0.0,,руководство россельхозбанка в новосибирске http://t.co/SvAQivUBLk #россельхозбанка
2575,0.0,,Способы погашения кредита райффайзенбанк http://t.co/OoVSUBl8SD
2576,0.0,,http://t.co/LLBfsM9DlD втб 24 кредит юридическим лицам
2577,0.0,,RT @oswaltetvalmeda: http://t.co/sK8tjVXZHC Сбербанк аккредитовал первую очередь ЖК Skandi Klubb
2578,0.0,,Райффайзенбанк кредитование бизнеса документы http://t.co/Q110mIn4iF
2579,0.0,,http://t.co/tX21oDgS5A втб 24 рефинансирование кредитов других банков калькулятор
2580,0.0,,Согласие на кредит в втб 24 форма документа http://t.co/alzOk9MqWb
2581,0.0,,Расчитать кредитный платеж втб 24 http://t.co/z7PIFZkMNX
2582,-1.0,,RT @Svetlanaa001: #Сбербанк финансирует карательную операцию Киева? #пятаяколонна #националпредатели #Война http://t.co/ZGndmo7M2r
2583,0.0,,Как узнать долг по кредиту в альфа банке http://t.co/ODxbj14Yok
2584,0.0,,Тихоокеанский внешторгбанк оформить кредитную карту http://t.co/0avQvgWhBp
2585,0.0,,Открыть кредитную карту втб 24 http://t.co/oL6C8MRupR
2586,0.0,,Кредит втб 24 схема расчета кредита авто экспрес http://t.co/rQIXi9eq0A
2587,-1.0,a few labels,"RT @worldnewsday: Я.Новости | Экономика: США ввели санкции против ВТБ, Россельхозбанка и Банка Москвы http://t.co/1p4Ek9WmYm"
2588,0.0,a few labels,"В настоящее время на территории соседней страны работают филиалы и дочерние структуры таких компаний, как Сбербанк РФ, ВТБ и «ЛУКОЙЛ»."
2589,0.0,,http://t.co/MoZCubCikq калькулятор расчета кредита россельхозбанк
2590,0.0,,http://t.co/DsaXUP1m4p втб 24 потребительский кредит под залог недвижимости
2591,,label is None,банк москвы кредитная карта по почте http://t.co/aORiGTZxbB
2592,0.0,,Оцнка кредитного ризику райффайзен аваль http://t.co/B9SYKwpdy0
2593,0.0,,Мой кредит в альфа банке http://t.co/vg4fLyHBmD
2594,0.0,,Поднимет ли ставки сбербанк по выданным ранее кредитам http://t.co/GKJSttosTI
2595,0.0,,#RT сбербанк россии туры в кредит
2596,,label is None,Прокопьевск взял кредит в 100 миллионов / Сбербанк предоставил Прокопьевску 100 000 000 рублей на покрытие дефицит.. http://t.co/sU1Sko2bUB
2597,0.0,,Перекредитование кредита втб 24 http://t.co/fi1moFNFdR
2598,0.0,,RT @VladPyatov: оформить кредитную карту в райффайзен банке http://t.co/7wom4aCqIJ
2599,1.0,a few labels,"Visa и MasterCard не будут блокировать карты ВТБ, Банка Москвы и Россельхозбанка"
2600,0.0,,Месяц продаж ипотечных кредитов от Алтайского филиала Россельхозбанка
2601,0.0,,Получить кредитную карту втб 24 http://t.co/8uFbvSzyrp
2602,0.0,,Россельхозбанк в дагестане авто кредит http://t.co/csqklAAPjM
2603,0.0,,Автокредит втб 24 чебоксары http://t.co/sFvQaYMdF5
2604,0.0,,образец квитанции на оплату енвд 2014 через сбербанк брянск http://t.co/WxuzfmaWdb #через
2605,,label is None,Банк москвы липецк кредиты http://t.co/I4B7rXZMsC
2606,0.0,,Кредит в уралсиб банке официальный сайт http://t.co/nXYrFnRLvF
2607,0.0,,Банк втб 24 потребительский кредит для зарплатных клиентов http://t.co/A3RRnQOvn6
2608,-1.0,a few labels,"Сбербанк и Газпромбанк подпали под секторальные санкции ЕС наряду с ВТБ, ВЭБом, РСХБ"
2609,0.0,,http://t.co/adgCoZMeqA сбербанк воронеж кредит
2610,0.0,,Оао альфа банк г москва кредитный отдел http://t.co/rIvBp3Mz3K
2611,0.0,,http://t.co/vgMzk3DnUa онлайн заявка на кредит наличными в уралсиб банк
2612,-1.0,a few labels,"В санкционный список попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и РСХБ Пять российских банков попали в санкционный список Евросоюза,"
2613,0.0,,Сделать онлайн заявку на кредит альфа банк якутск http://t.co/omJEZpBi2p
2614,0.0,,Уралсиб банк кредитная карта магнитогор http://t.co/QawIP8Q39a
2615,0.0,,Банки москвы кредиты райфайзен банк http://t.co/FxT9fZDCJZ
2616,0.0,,Процентные ставки по кредитам в россельхозбанке в 2014 http://t.co/VZ65V4ZTw6
2617,0.0,,Альфа-Клик платежная система Альфа-Банка: особенности и преимущества http://t.co/itKDyrpAK4
2618,-1.0,,"Я не дружно, я первый раз. Сбер поменял секретные слова на моих двух картах."
2619,-1.0,a few labels,В санкционный список ЕС вошли Сбербанк и ВТБ
2620,0.0,,ДРУЗЬЯ!!!! ВНИМАНИЕ!!! У НАС ЧП!!! завтра репетиция для альфа банка будет с..
2621,0.0,,А каким образом Сбербанк подчиняется управе?
2622,-1.0,,#сбербанк #БанкМосквы наконецто два говнобанка под санкциями! Жаль что без блокировок карт обошлось(
2623,,label is None,Банк москвы пермь кредит быстро http://t.co/V3A97xheCc
2624,0.0,,Кредиты в чите россельхозбанк http://t.co/YllXenisEr
2625,0.0,,Ford в кредит втб 24 http://t.co/nkdBcRceLW
2626,,label is None,RT @fozuvohohyho: http://t.co/SzbC78G835 «Банк Москвы» перестал быть генеральным спонсором «Амкара»
2627,-1.0,,Я.Новости | Блоги: Сбербанк попадет под третий раунд санкций Евросоюза http://t.co/W6ufKNjcRB
2628,0.0,,Кредитный калькулятор альфа банка автокредит http://t.co/txsPiuYmNO
2629,0.0,,Анкета альфа банка на открытие кредитной карточки http://t.co/wOKdSYBJAB
2630,0.0,,Кредит доверительный сбербанк рыбинск http://t.co/kQvdgiTrSN
2631,-1.0,,"Всё о Кредитах Сбербанк попал под санкции, что делать с вкладами? Мнение спецов. http://t.co/TZsdCsIoXN"
2632,0.0,,Кредиты наличными в райфайзен банке аваль http://t.co/dEIVgZoSL1
2633,-1.0,,http://t.co/IWna6QX1Gp Сбербанк попадет под третий раунд санкций Евросоюза
2634,1.0,,Снижение процентных ставок по кредитам сбербанк http://t.co/G0gYoR4KKT
2635,0.0,,Вязники сбербанк кредитный отдел http://t.co/JW3ZM7urWZ
2636,1.0,,Санкции ЕС не нарушат финансовую устойчивость Газпромбанка
2637,0.0,,Рогамма расчета кредита в втб 24 http://t.co/EXA8Xh8rpK
2638,0.0,,Банк втб 24 г пенза отзывы о кредите http://t.co/E9BMs5ho9A
2639,0.0,,Расчет получения кредита сбербанк в волгограде http://t.co/ZI4pAZrSeO
2640,0.0,,Кредит наличными в томске сбербанк http://t.co/91S1gEXMuJ
2641,-1.0,,"но Сбер нам должен, у меня еще у сотрудницы на той карте что-то около 30 тысяч, да моих 200 (тысяч, естественно)"
2642,0.0,,Дали ли мне кредит сбербанк http://t.co/l9ddsTJmB6
2643,0.0,,Ипотечное кредитование сбербанк в россиии в астане http://t.co/VCoI2610uh
2644,0.0,,РоссельхозБанк: вклады для пенсионеров http://t.co/AkwjvODRqs
2645,0.0,,Кредиты для ооо в россельхозбанке http://t.co/mVoon6iNvi
2646,0.0,,В банковском секторе полный моноплизм - Сбер держит больше половины рынка кредитования
2647,0.0,,Кредитный калькулятор россельхозбанка ростов http://t.co/fkElcuz1r0
2648,,label is None,"Ну, наконец-то Связной банк догадался давать возможность придумывать свой логин. Тиньков и даже Сбербанк догадались до это гораздо раньше."
2649,0.0,,"Россельхозбанк поддержит Госпрограммы развития АПК на 2,5 трлн рублей.Это объём кредитов, выданных Россельхозбанком на 1 июля в рамках реал"
2650,0.0,,Кредит на квартиру в спб сбербанк россии http://t.co/5OfK7qDmsd
2651,0.0,,Кредиты для физических лиц от газпромбанка http://t.co/rSDX7p2mMT
2652,0.0,,Заявление на досрочное погашение кредита в втб 24 http://t.co/aqz83kHM5Y
2653,0.0,,Кредит сбер банк россии в украине http://t.co/mtBKly4wbo
2654,0.0,,Банк уралсиб кредит на строительство http://t.co/kZF40cdC8S
2655,0.0,,Список должников частные лица по кредитам сбербанк http://t.co/HOX87D30UI
2656,0.0,,райффайзен банк кредитная карта 10 8 http://t.co/Mgo27bE0sp
2657,-1.0,,"Третий пакет санкций США и ЕС включает ограничение доступа к американскому кредитному рынку Газпромбанка, российского госбанка развития"
2658,0.0,,Кредиты сбербанк россии пакет документов для получения кредита http://t.co/zBzgdtDGgh
2659,-1.0,,Под новые санкции ЕС попали Сбербанк и ещё 4 банка
2660,1.0,,На стабильную работу Россельхозбанка не повлияют санкции ЕС и США.  ОАО «Россельхозбанк» располагает достаточным инструментарием для устойч
2661,0.0,,Кредит на газификацию россельхозбанк http://t.co/L6xAA6muRB
2662,0.0,a few labels,Кредит втб или сбербанк http://t.co/UeLL7ur2vX
2663,0.0,,Документы для аккредитации на этп сбербанк аст http://t.co/luGgOtdum9
2664,0.0,,RT @pachek19761976: райффайзен банк петрозаводск кредитная карта http://t.co/9WsUEFiiIy
2665,0.0,,Потребительского кредитования сотрудников втб 24 http://t.co/je5RUGTAWh
2666,0.0,,Программы кредитования сбербанк жилье брянск http://t.co/nbD5jWHfQL
2667,-1.0,a few labels,"RT @UkrProgress: #ЕC ввел секторальные экономические санкции против #России.В списке-Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк. http…"
2668,-1.0,a few labels,"Санкции накрыли банки и корабли.США запретили своим гражданам и компаниям сотрудничать с ВТБ, Банком Москвы, Россельхозбанком и Объединенно"
2669,0.0,,Погашение кредита уралсиб банка http://t.co/4jG83nxgSK
2670,0.0,,Банк уралсиб арзамас кредит http://t.co/U9FrxCv1kX
2671,0.0,,Требования для кредита в альфабанке http://t.co/2uIOmpvOek
2672,0.0,,Заявки на кредит в втб 24 http://t.co/ZmcOZNIskt
2673,0.0,,В банке например)) @ Сбербанк России Дополнительный офис http://t.co/mzVRtrd1f5
2674,0.0,,Пересмотр процентной ставки по кредиту сбербанк http://t.co/ZH4yHrRJfM
2675,0.0,,Кредитный калькулятор сбербанк диференцированный платеж http://t.co/oBzXhjqQXy
2676,0.0,,Кредитный калькулятор райффайзен банка http://t.co/8q39VjNaPT
2677,0.0,,заявка на кредитную карту райффайзен http://t.co/7RpCQTjpOy
2678,0.0,,RT @tiyiti: кредитная карта газпромбанка отзывы http://t.co/xLvQpsV8uc
2679,-1.0,a few labels,"RT @caxesosugyn: США ввели санкции против ОСК, Банка Москвы, ВТБ, Россельхозбанка"
2680,0.0,,Кредит на строительство жилого дома сбербанк рф http://t.co/1ZHCdvobmF
2681,0.0,,Уралсиб банк субсидированное автокредитование г краснодар http://t.co/blxUhyHDO7
2682,0.0,,Условия кредитования в альфа банке в нижнем тагиле http://t.co/2Hjq0723np
2683,0.0,,Кредиты для физ лиц банк втб http://t.co/x4AwyaaQSd
2684,,label is None,Кредит on line банк москвы http://t.co/nKFpVRVApo
2685,0.0,,Как расчитать кредит сбер банк http://t.co/e8vId0YqIq
2686,0.0,,Райффайзенбанк потребительский кредит наличными http://t.co/AdAjN9s1Oi
2687,0.0,,договор банковского счета сбербанк образец заполнения http://t.co/q3AQH0SgDc #образец #банковского
2688,0.0,,Кредитный калькулятор сбербанк ярославль http://t.co/Fv1gJLujTU
2689,1.0,,"Сбербанк легко переживет секторальные санкции ЕС.  Сегодня вечером станет ясно, попадет ли Сбербанк под секторальные санкции Евросоюза. Даж"
2690,0.0,,Кредит сбербанк россии санкт петербург http://t.co/YIZFp9qNqz
2691,-1.0,a few labels,"RT @cgillenpiy: США ввели санкции против ВТБ, Банка Москвы и Россельхозбанка"
2692,0.0,,Райффайзен банк кредиты на авто http://t.co/U39XydgDbI
2693,0.0,,Уралсиб банк информация по кредиту http://t.co/IrlVAcoSwo
2694,,label is None,Увеличить лимит кредитки банк москвы http://t.co/SRYJ1gr60J
2695,0.0,,Россельхозбанк условия кредита на лпх http://t.co/9NCPG4zcV9
2696,1.0,,RT @ebrigxylt: Сбербанк снижает процентные ставки по ипотеке
2697,,label is None,Банк москвы о кредитах в курске http://t.co/fY4jonlox8
2698,0.0,,Газета.Ru - Санкции возмутили Сбербанк http://t.co/wLUdeicYWV через @gazetaru
2699,1.0,,"По новой банковской программе вологжане могут избежать выплаты неустоек. 1 ноября 2013 года Сбербанк России запустил программу, в рамках ко"
2700,-1.0,a few labels,"США ввели санкции против Банка Москвы, ВТБ, Россельхозбанка и ОСК.США ввели санкции против Банка Москвы, ВТБ, Россельхозбанка и ОСК"
2701,0.0,,Сбер банк москвы кредиты http://t.co/qpPEws0dqH
2702,0.0,,Даст ли сбербанк кредит 1700000 http://t.co/d59RKAhOcm
2703,0.0,,Банк втб 24 кредит коммерсант http://t.co/DazjFANjlA
2704,0.0,,Автокредит втб 24 ростов на дону http://t.co/QGrSDHxLQ1
2705,0.0,,Потребительский кредит заявка через интернет втб 24 http://t.co/Pi6LON5Poc
2706,0.0,,В Тамбове Сбербанк выделит кредитные средства на строительство 236-квартирного дома
2707,-1.0,,"RT @GrishkaUrgant: Чтобы ввести санкции против @sberbank , странам Евросоюза пришлось отстоять часовую очередь."
2708,1.0,a few labels,RT @qupucafygysi: Сбербанк и ВТБ пообещали выполнить обязательства перед клиентами
2709,0.0,,RT @LaniganMicky: http://t.co/VBbMQRy7qh Сбербанк увидел в санкциях ЕС угрозу для глобальной финансовой&amp;#8230;
2710,-1.0,a few labels,"ЕС распространил санкции на Сбербанк, ВТБ, ВЭБ, Газпромбанк и Россельхозбанк Также Евросоюз ввел ограничения на поставки РФ"
2711,,label is None,"61030166265.В связи с тем, что проводимые ранее торги на ЭТП - www.sberbank-ast. по продаже имущества ООО «Югстройсервис» по лоту №1 и лоту"
2712,-1.0,a few labels,RT @balamot: Посольство США остановило выдачу виз.Банки ВТБ и Сбербанк в предраковом состоянии.Сибирь не хочет кормить Москву...
2713,0.0,,Кредиты для физических лиц сбербанк томск http://t.co/Si5hgnCvdQ
2714,,label is None,"Житель Кубани пытался ""нагреть"" Россельхозбанк на 65 миллионов рублей"
2715,0.0,,Я.Новости | Финансы: Сбербанк с сожалением воспринимает введение санкций со стороны ЕС http://t.co/H8O0kVbX8h
2716,0.0,,В Тамбове Сбербанк выделит кредитные средства на строительство&amp;#8230;
2717,0.0,,ОАО ВНЕШТОРГБАНК // Комментарии
2718,0.0,,Видновский сбербанк кредитный отдел http://t.co/C5zRjA2sc8
2719,-1.0,,"Вообще, конечно, багрепорт надо было в сбер отправлять, а не публиковать – но со сбером это не особо поможет, хотя"
2720,1.0,,На стабильную работу Россельхозбанка не повлияют санкции ЕС и США
2721,0.0,,Кредит в альфа банке луганск http://t.co/o0c5dMZmho
2722,0.0,,Кредит для физического лица внешторгбанк http://t.co/PDQHDCSN3J
2723,0.0,,"@GrishkaUrgant @radioutkin @sberbank предварительно взяв талончик, нажав на раздел - санкции."
2724,0.0,,Кредит на покупку автомобиля рубли сбербанк http://t.co/mxO3zcyT1E
2725,,label is None,@sberbank я достаточно мобилен; а недавно стал ещё мобильнее - пользуюсь лучшими мобильными приложениями от @tcsbank и @tinkoff_wallet
2726,0.0,,Автокредиты через сбербанк рф http://t.co/9A5oRfYOyO
2727,0.0,,Кредиты в калининграде сбербанк http://t.co/nRQXjFGYIA
2728,0.0,,RT @harymazevyz: http://t.co/9TYgNFxJc2 Сбербанк застрахует имущество на полтриллиона рублей
2729,0.0,,@adagamov @navalny как же теперь в Сбербанк и на Почту ходить?!
2730,0.0,,Как купить квартиру в кредит сбербанк http://t.co/ygjKPRJ6rZ
2731,-1.0,a few labels,"RT @wamibitymuw: США ввели санкции против Банка Москвы, ВТБ, Россельхозбанка и ОСК"
2732,-1.0,a few labels,"Сбербанк и Газпромбанк подпали под секторальные санкции ЕС наряду с ВТБ, ВЭБом, РСХБ."
2733,0.0,,Машина отечественная в кредит через сбербанк http://t.co/N9nVh6kSFv
2734,0.0,,Потребительский кредит сбербанк россии ярославль http://t.co/SBJTptHxfB
2735,0.0,,Кредит наличными нижний новгород втб 24 http://t.co/dOI85WKtRZ
2736,0.0,,Банки ужгорода альфа банк кредит http://t.co/uPgqD1cgPS
2737,1.0,,Обеспечить баланс интересов государства в развитии регионов страны намерен Россельхозбанк
2738,0.0,,Раньше возврат кредита сбербанк http://t.co/HlO7IwSQhz
2739,0.0,,Кредиты для строительства россельхозбанк http://t.co/Gvqt6DvBUP
2740,0.0,,Штраф за просроченный кредит в альфа банке http://t.co/VKQz0c3KrJ
2741,0.0,,«Ипотечная среда» в Россельхозбанке.
2742,1.0,a few labels,RT @kenusozuxac: http://t.co/VpejjH1HCx Сбербанк и ВТБ пообещали выполнить обязательства перед клиентами
2743,0.0,,заказать кредитную карту газпромбанка http://t.co/HvEFKVmKiY
2744,0.0,,Хочу взять кредит сбербанк http://t.co/kh13i4t91B
2745,0.0,,Заплатить за кредит альфа банк http://t.co/L4eCPhWRrl
2746,0.0,,инструкции по банк сбербанк http://t.co/GRPI07oZNG #инструкции #по
2747,0.0,,Райфайзен банк аваль кредити http://t.co/nhcemrtI8f
2748,0.0,,"3 августа. FINMARKET.RU - Кредитный портфель ВТБ 24 в Курганской области в январе-июне 2014 года вырос на 17%, до 5,5 млрд рублей, сообщил"
2749,0.0,,Кредитная револьверная карта сбербанк http://t.co/GbkLEdXpDN
2750,0.0,,"@QKsusha я подтверждала через Сбербанк Онлайн, там выписка есть, то есть через интернет приложение. Можно в банк позвонить"
2751,,label is None,"@RBobrov37 Хочу""Наши деяния в руках Бога"" оплата на сбер и нужен пересыл. )"
2752,0.0,,Кредитные карты втб 24 в спб http://t.co/VNq3VDQtjV
2753,0.0,,RT @Margarita30a0: оформить кредитную карту райффайзен http://t.co/Er3SfBFIcc
2754,0.0,,Кредит на месяц альфа банк http://t.co/rAzKuPtDkB
2755,0.0,,Кредит сбер банк казань http://t.co/0j3mZ0cegx
2756,0.0,,Кредиты в альфа банке в калининграде http://t.co/uhYh7eZyCq
2757,0.0,,Кредит сбербанк г челябинск http://t.co/rtKE4oTCPa
2758,0.0,,руководство альфа банка ставрополь http://t.co/CoxwM0Xa1C #банка #руководство
2759,0.0,,Ипотечный кредит в россельхозбанке http://t.co/X0wZdF3y0y
2760,-1.0,a few labels,"Я.Новости | Блоги: В санкционный список попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и РСХБ http://t.co/teF8cI8HQn"
2761,0.0,,Встреча со специалистами ОАО «Россельхозбанк»! http://t.co/VyckRh32zr
2762,0.0,,Кредитная карта онлайн альфа банк http://t.co/p4zjTvF235
2763,-1.0,a few labels,"Евросоюз ввел новые санкции против Сбербанка, ВТБ, Газпромбанка и ВЭБа"
2764,0.0,,Кредитный калькулятор сбер банка http://t.co/QCWdrtUgvB
2765,1.0,,Волго-Вятский банк Сбербанк стали еще ближе к клиентам.
2766,0.0,,Начальник отдела кредитования фл сбербанк http://t.co/pbBzj8OgtP
2767,,label is None,http://t.co/foJ2KIbUC1 взять потребительский кредит в банк москвы
2768,,label is None,Банк москвы кредит иногородним http://t.co/zhLGuyZaTE
2769,,label is None,#RT Давно не был у старых друзей. (@ Райффайзен Банк
2770,0.0,,Жилищный кредит сбербанк россии http://t.co/vVYpxH5Crl
2771,0.0,,Уралсиб банк субсидированное автокредитование г краснодар http://t.co/gtwXPnIeoR
2772,-1.0,,"Директор филиала Россельхозбанка приговорен к условному сроку.По результатам проверки Прокуратурой Ульяновской области, теперь уже бывший д"
2773,0.0,,Кредит альфа банка онлайн заявка http://t.co/3uKpChABM9
2774,1.0,,Снижаются ставки по кредитам россельхозбанк 2014 http://t.co/1d3bB71QBT
2775,0.0,,Кредит альфа банк нижневартовск http://t.co/c9rkqwPFWQ
2776,0.0,,Кредиты для малого бизнеса пермь сбербанк http://t.co/IiXf3Nrb6Q
2777,0.0,,Кредиты сбер банка россии http://t.co/CFgeObAUms
2778,0.0,,Автокредит г тюмень сбербанк http://t.co/aGy8xedZIn
2779,0.0,,Расчёт кредита сбербанк россии http://t.co/eIBDAhGB7M
2780,,label is None,@KYevgeni некоторые мужины думают они до сих пор в детсаду и можно лазить как прежде в мой ОАО Банк Москвы Я Вас предпочла
2781,,label is None,RT @dayanawrestling: оформить заявку на кредитную карту банк москвы http://t.co/5tIYPcgRqR
2782,0.0,,RT @koqibumumove: Сбербанк в Марий Эл профинансирует строительство автомагистрали в центре Йошкар-Олы
2783,0.0,,"Правительство отказалось от идеи разделить Россельхозбанк (РСХБ) на коммерческий банк и институт развития. Профильные ведомства, которым бы"
2784,0.0,,бланки заявлений в сбербанк http://t.co/3NJpobDfkG #в #заявлений
2785,0.0,,Ставка по кредиту альфа банк http://t.co/TKGaWx5pYy
2786,,label is None,Срочные кредиты банк москвы http://t.co/qGaw0o9Y8L
2787,-1.0,,"@mitrashius ЭТО ЖЕ АЛЬФА БАНК
я тоже её ненавижу"
2788,0.0,,Кредит оформить онлайн альфа банк http://t.co/LUydjr3fKA
2789,0.0,,Условие предоставления потребительских кредитов в россельхозбанке http://t.co/SjQZ16MZEb
2790,0.0,,http://t.co/f4RjZVmTss Альфа Банк автокредит
2791,,label is None,Банк москвы калькулятор потребительского кредита http://t.co/yaeKNFiaUg
2792,0.0,,"В ноябре Сбербанк выдал вологжанам кредитов на сумму 1,75 млрд. рублей"
2793,0.0,,"Кредитный портфель ВТБ 24 в Курганской области в январе-июне 2014 года вырос на 17%, до 5,5 млрд рублей"
2794,0.0,,СМИ: российские власти отказались от идеи разделить Россельхозбанк http://t.co/3PSGuLK9Bv #экономика #RT #follow #followback #ru_ff
2795,-1.0,a few labels,"Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк и Россельхозбанк.Впрочем, эксперты утверждают, что данные кредитные органи"
2796,0.0,,Власти отказались от деления Россельхозбанка на коммерческий банк и институт развития: Профильные ведомства со... http://t.co/DuVYQiFrrA
2797,0.0,,СМИ: российские власти отказались от идеи разделить Россельхозбанк  #Деньги
2798,0.0,,@lysyh_da СМИ: российские власти отказались от идеи разделить Россельхозбанк
2799,0.0,,СМИ: российские власти отказались от идеи разделить Россельхозбанк
2800,0.0,,"RT @BettyeSwanton: СМИ: российские власти отказались от идеи разделить Россельхозбанк МОСКВА, 4 авг &amp;mdash; Р http://t.co/o4Z7GheQ6V"
2801,0.0,,"Правительство решило не разделять Россельхозбанк - ""Коммерсантъ"" http://t.co/eKOHajBhaP"
2802,0.0,,[РБК]: Правительство отказалось от идеи разделения Россельхозбанка  http://t.co/mB0O8TPKbf]
2803,0.0,,RT @rianru: СМИ: российские власти отказались от идеи разделить Россельхозбанк http://t.co/0OrKHzpxBy
2804,0.0,,"Правительство решило не разделять Россельхозбанк - ""Коммерсантъ"" http://t.co/wOnp1wdgDP"
2805,0.0,,"Правительство решило не разделять Россельхозбанк - ""Коммерсантъ""  #Финансы"
2806,0.0,,Правительство отказалось от разделения «Россельхозбанка» /   /  /   /  / Российское правительство объявило об .. http://t.co/RI25pIMcfU
2807,0.0,,В Праге пикетировали Сбербанк / Общество / Новости / 420on.cz Пражский городской портал http://t.co/GI0qVcjhw6
2808,,label is None,"Всего вам самого хорошего! Давно вас читаю, очень вдохновляете. Внесла свой скромный студенческий вклад через Сбербанк Онлайн."
2809,0.0,,Правительство отказалось от идеи разделения Россельхозбанка
2810,0.0,,"Россельхозбанк неделимый: Реорганизация ""ВЭБа для села"" признана несвоевременной http://t.co/sUxy7qCrAU"
2811,0.0,,Андрей Ермаков назначен директором Нижегородского регионального филиала ОАО «Россельхозбанк»
2812,0.0,,Сбербанк начал выпуск карт на базе российской платежной системы ПРО100: Сбербанк приступил к выпуску банковски... http://t.co/BxmCthP319
2813,0.0,,Сбербанк начал выпуск карт на базе российской платежной системы ПРО100: Сбербанк приступил к выпуску банковски... http://t.co/wsjkY4TvkG
2814,0.0,,Новости ИТАР-ТАСС Сбербанк начал выпуск карт ПРО100 по всей России  #новости #вести
2815,0.0,,"@alfa_bank ребят,  как я могу проверить номер если он скрыт?"
2816,,label is None,"RT @olly577: В Донецке мародерство. Женщина у которой отобрали полученные со сбер книжки гривны обратилась в ДНР, а ей ответ- скажите спаси…"
2817,0.0,,Lenta.ru: Сбербанк начал выпуск карт на базе российской платежной системы ПРО100 http://t.co/8NlIhpMP9k с помощью @lentaruofficial
2818,0.0,,инструкция по подключению услуги сбербанк http://t.co/vT3fs6vJ9k #по #инструкция
2819,0.0,,#Бизнес Сбербанк начал выпуск карт ПРО100 на территории России: Сбербанк России начал выпуск банковских карт российской платежной сис...
